,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
10,-0.8575773630326737,0.20076175139427857,0.23571422715626028,-1.0253051719469024,-0.2289124470029313,0.1227248221944099,1.4554604181600677,-0.0007737824867935642,0.08954196232421213,-1.7826633361948938,0.9681359191989392,-0.5506915836139745,-0.13941720909427868,0.008147310751959139,-1.157320235832399,-2.131845249996354,-1.4616174972313225,0.8080869587746823,-0.08449358803309116,-1.6445544843398776,1.0052475277096848,1.5119835591668644,1.216911151286059,0.7721287532276091,-0.8776366193821835,-0.0439538329160603,0.09292196927547618,0.20616338884838833,-0.02306228674255285,6.774714886922662e-16
11,-0.7824172264636172,-0.2934394027867451,1.851748721556889,-0.7490152882525747,0.4205490566383184,-0.13540656819619265,0.16619363563654316,-0.3151135638385411,-0.4199967549421356,-1.1227909814163608,-0.018711354394138922,-0.10152490597478152,0.14363329942320904,0.34367612822500726,-0.9604585184173182,0.5452757151047549,-1.880657374597801,-0.46121709064198757,-1.446025431741962,1.4765924240588462,0.09553995571452938,0.9102903521602836,-1.203865706349254,-1.0298518522245699,-1.3280497528618023,-0.1543340674669866,0.12277777202252063,-0.3371377360643709,0.012088426194542524,3.4440458130471924e-16
12,-1.1027212614581738,-1.0654850394918096,-1.3507720521284818,0.9732564434474906,-0.920027762302524,-1.0317096795885,-1.2452901524345825,-2.1853564586132315,-1.9088813739086923,-1.478061157829959,-1.683150307830985,-1.1007970889404368,3.739838669475831,-1.8652155527687952,3.5155194949092285,-1.4370995759670186,-0.3716971529678308,-0.5523899923523812,1.0199588503154238,0.6137408525076133,-0.12058861458996466,0.19009587539998127,-0.3639987360949818,0.42160908552037907,-0.2842362202326022,0.08437366988607352,-0.3030308017301156,0.09638882531308453,-0.002533098745950211,-4.3275153593289034e-16
13,-0.46869887555443174,-0.7530641741271176,-0.7087852839222769,0.4877277102324859,-0.31110602987767993,-0.29574518898497415,-0.4334738874604104,-1.064196553442614,-0.6185706000792431,-0.8498961486532428,-0.3533863659703817,-0.2776836293967457,1.033105262238556,-0.7048214556204865,0.33293817762346556,0.2303858598263937,-0.14951568948104116,-0.19638491238723166,-0.4728771191839543,-0.14601752543276222,0.07824076346402878,-0.027909253346132774,0.6132885994886089,-0.24023484544151816,0.7841900017242968,-0.20572096642194657,1.587785044038784,-0.525860824701668,0.10652072391190033,2.888934300734614e-16
14,-0.7075655309422356,-0.48466271991437637,-0.6976555922889557,0.34269214394615755,0.4665724045864265,0.02546050599059299,0.03347761855944359,-0.3396075063755986,-0.1631188442187294,-0.6976663934349773,0.21578175278527023,0.10576183829361521,0.24621928821866634,-0.43394759527280274,-0.2731467642100055,0.4445614923669971,-0.20812360864595922,0.004174410047957711,-0.39036467395714164,-0.22520610050608048,0.5817213602369944,-0.26478054226660436,0.7972969728159632,-0.6706580547499825,0.2975380692195646,1.431259576473074,-0.48964396821980144,-0.7693526498802524,-0.18836331802421818,1.3921155894713877e-16
15,8.865502442295927,6.82605962283067,0.5956728666713754,0.8269962403841212,-0.06691412734978489,3.731946976541218,-1.398267929324203,-1.3945749440818065,-1.896957642796251,-1.3418162997263596,-0.683914914509674,-0.99188868443233,-0.9355430527739781,-0.15339058423967133,-0.0760102864332835,-0.033290299166853415,0.2410873554796712,-0.050190263537697066,0.32326202890028743,-0.08641566986409759,0.32101650204499504,-0.3607348650097933,-0.01915444738117933,-0.0847958752879312,-0.15382451167733674,-0.019567923374067264,0.0011614823094432403,-0.014684140418583846,0.008637547646662337,8.326672684688674e-16
16,0.329567905250771,-1.6272859494516538,-1.692900693366498,-1.6923614875150048,-2.7795321906334647,-0.6084881107059621,-1.3063213205252735,1.3131924083194273,0.6012432838410987,1.003687030933582,0.9109700132928931,-0.9613306250259979,-3.2323228208787955,-0.7817966591104911,0.4284748444941321,0.3921016311787253,-0.9933092636705314,-2.192820210892492,2.1678097643122913,0.7216064618177769,1.4157584634482407,0.6566943529580522,0.07671560024123089,-0.2356905747065482,0.36937926464488324,-0.26800924654185676,-0.1027730443288873,-0.10632547509103982,-0.004010483107573642,-8.074518067438807e-16
17,5.3527557987839725,2.13316153758505,-1.3468264484552182,-1.7790443306680164,0.9247659790142517,-4.787909296550744,-2.5787939189342213,2.9408361484155057,2.7139199695407226,1.1708109163546747,1.0235790431442386,2.3511863374465625,1.9991263040126697,1.673187686935026,1.347493246877379,0.10069011817873949,-0.5168625001331305,0.45178373404354405,-0.06046433714076581,0.17856061648079985,-0.42185028144559256,0.40658528241774927,0.3560251302450316,-0.04121557230457527,-0.1313716744526502,-0.004746890991042998,0.04044504544464655,-0.03475039149158531,-0.030520212474211942,-5.160182627797771e-16
18,-0.5730416499458975,-0.6121356132222878,-0.26471315953731056,-0.0692382387340942,-0.023099451141585854,-0.3125724280904563,0.0790396850825559,-0.48950066112368296,-0.1180214503139075,-1.2850058300741312,-0.06718853656476866,0.025891673435321873,0.4290694410696436,-1.092457608396698,-1.597748273716614,3.30462076244699,-0.7535929267788843,3.0146459635572707,2.42635119047296,0.04977608759409864,-0.7674504193722529,0.2516209799181476,-0.20133556004895123,0.16393834257260298,-0.05005709215712762,-0.041971505130060725,0.003682765217393269,0.0015621425550853118,-0.012215827663351294,2.0909615017852828e-16
19,0.4351554411850509,-0.5306360668083133,-0.7923907724419631,-0.4221801383272726,-0.21566953107430661,-0.868419759857391,1.084014510814501,-0.8952053585005286,0.2505535719683208,0.24860256584045753,0.29582045587233624,0.42139931959397026,0.058705089880232604,-0.8924804107387402,-1.184318253644577,1.1596684351278759,-0.27796317530403636,-2.8006994352887893,0.1260879617304013,-1.2815879819085212,-1.843094326071662,-1.3671875352261358,0.4461413469191676,0.556929894730037,-0.8944612121570708,-0.2787615334303536,-0.1335820769343283,-0.32147389345199134,-0.007684693557633955,1.7787112761094576e-16
20,-0.29258686204635154,-0.5664478488444025,-0.3750182219873129,-0.7244851766129888,-0.15148156418781322,-1.4778743736956823,-0.8168309925785586,-0.012224651862282332,0.18776422509068907,-0.5502298465607017,0.34521337036250194,-0.14422160155084865,-0.9655295045833081,-1.6132175450939026,-1.5672793669217315,-0.7501897781990904,1.664353325112421,0.7678268723644495,-0.7447377645338217,2.95425784036474,0.35963911207413296,-1.2030349364153239,0.9296625673532448,0.6443222778177994,-0.4580540817831474,-0.023439832944158835,0.058205416384416196,0.2194393441765246,-0.03210945750793313,-3.703014907977253e-16
21,0.38687989691491786,-2.723775810354003,-3.780519699932064,-0.7206648436182295,6.82316365172118,2.139112403306833,0.8407543981141621,4.578554213449327,-3.8263110814826877,0.7260585215935681,-0.8876710506742126,-0.5071134490539583,-0.22307488972334558,0.3646826126925775,0.2046885972168423,-0.13635296555185378,0.02525154971375682,-0.08795708135903921,0.1529633024186922,0.06838676275330241,-0.08939030421433734,-0.05010349677144224,-0.03070031982633306,0.06644438994561737,-0.053127056521866826,-0.07022365343354241,0.03466392987357191,0.050471059078332214,0.006798112602075764,1.133767391717228e-17
22,0.380109071572288,-0.5975590693541349,-0.4796141508315411,0.8414188547547156,0.07996245441183185,-0.9331732148288044,0.10183964454564953,-0.12648699033171223,0.06791729869201374,-0.16349696227079547,0.3862132745079634,1.035836633868037,0.26012457507667336,0.028922455569261263,-0.005692621081705124,1.0462863608923128,-0.2516559593035931,0.5504605240318149,-1.3221672096929058,-0.7171907309036737,2.09424770160297,-0.7876739582521657,-1.1449140185599496,1.3655950741353078,0.4047396915619934,-0.3955982771112827,-0.3034146152971008,-0.4992601689196121,0.02421875438196025,-6.661338147750939e-16
23,1.0243437025007456,-0.044693975512154205,3.2827048657310796,6.326967324396423,0.05581554640536833,-0.7110717247049432,1.6203628588364043,3.7841830330047346,3.307853491892981,1.2062151001954893,-1.7796083678385644,-3.7674168549989573,0.3987434705596358,-1.1087032138846382,-0.08549868237790811,0.07430786738878678,0.13033242704371695,-0.08269108782733825,-0.10526100899413854,-0.07018962308880053,-0.06582461728358747,0.1418435065903087,-0.004217403350783994,0.024953656127395807,-0.022220026925078698,0.014101907528140112,0.006601783598288058,0.0041746379210771956,-0.0008206123092185935,1.2212453270876722e-15
24,1.0960982195514155,-0.01505527697142219,-0.24032631339875327,-1.7369426960199439,0.3649240693829955,-1.637985344166628,0.18589786001215003,0.4462331334827217,0.47950630625121354,-0.5478715587230224,1.0711643184006576,0.5760906726638076,-0.6380067422465587,-2.9371602471766574,-1.8746998717285772,-3.1016036702209733,1.7374876580850251,0.4998379066291517,0.27211102117087194,-0.8300606582615974,-0.9151569235306025,0.45677911425601886,-1.1836419022324685,-0.44342769817811184,0.541015697956495,-0.055374061254373864,-0.1145367342561238,-0.2652890778394408,0.02814574961749287,-6.201016713383855e-16
25,2.33869211483716,0.8352672229499573,-1.4189240989461287,-2.208157172836042,0.4933517784398917,-1.8068540428526458,7.492873977704669,-3.456215135426145,0.32968479513576415,2.863814842016729,-0.5948777038724705,-1.0246577105243009,-0.17720049303526172,1.0042682327741683,0.8597238763893372,-0.01000697127052976,0.23802238720397728,0.37837767384855053,0.1392003821556353,0.5727792795257385,0.14630610701736996,0.1298148535674864,-0.07543778408487335,-0.11957824866604147,0.1820626180576557,0.05197533347550357,0.023410253001681314,0.06365956240770504,-0.0009074825862642351,8.440049423860397e-16
26,0.3439193215120049,-0.5310675506726944,-0.3780459168152605,-0.5375151887933418,0.022740869089592733,-1.0813069039569922,-0.24645924485051574,-0.00945130515955548,0.3741189313365349,-0.40321836149664086,0.3205667940200382,0.5774348180442965,0.19260647988202995,-0.9290284515071119,-0.6788795476482328,0.9643125462165312,-0.23381781585765488,-1.0318304692295033,-0.31993811592988275,-0.8793094261609318,0.7518963014040964,-0.6754358544801408,-0.8687323484600532,-0.13849874359346767,-0.04953888841924974,0.8713301640052956,0.5314908534966984,1.1729683228472707,-0.028645868078891367,-1.274402041609723e-16
27,-0.32725635073567855,-2.109389177500919,-1.9096251184967252,0.42945654323224486,-2.241502493994596,-2.535389634172488,-3.1713093306768343,-1.3002998986826786,-1.5870464433026696,0.49112822924034155,-1.2428432579597153,-3.264664140280771,-2.94333381809949,3.085281522117947,0.29933550066263037,-0.3954125900029789,0.4648532534262044,1.024212704600988,-0.6996754901315221,-0.6661202129246228,-1.0191379630317483,-0.00257225211162409,-0.3705023409937092,0.2698489003122584,-0.1709759304902022,0.27551264617193333,0.04825652015353858,-0.015869638817356174,0.025617082149269037,-6.499015902580724e-17
28,-0.39701245592622764,-1.0880589705684103,-0.7143030656808429,0.47926712867810123,-0.5606075606385793,-0.5730574430546354,-0.6112567013348938,-0.9053748721277597,-0.6757743038118088,-0.4140694572628685,-0.611378520554043,-0.4055685248698985,0.7432741538497571,-0.021512287211925957,-0.26560387952806863,0.29850959825583745,0.06982911229795534,0.3727896146135949,-0.8727272171032454,-0.7225336791385957,0.3033032084749611,-0.44745040751599047,0.4892383739768286,-1.1645838544071248,0.44814981342482746,-0.986185086747865,-0.3056448806566555,0.3738875653987169,-0.4542430440353806,-1.8295135539223012e-16
29,-0.19254101202240967,-0.845552698889514,-0.5481990475694913,0.0991603872264378,-0.2530248051110996,-0.5291053937874328,-0.345137471821512,-0.48195111631323156,-0.18280346135425216,-0.5415808935749922,-0.32414716928580767,0.017615554640375394,0.6286257392576913,-0.19827962978740168,-0.4024454445080816,0.5938635100606922,-0.09113716741460552,0.17870853373591475,-0.7638689366184559,-0.39046390419353394,0.3078265993222226,-0.234197426018467,0.7412415692701976,-0.9113071457006644,0.3197312517804593,-0.2054648073143991,-0.6454916753192081,0.26607392366770416,0.6052090289192272,-2.3846250662348795e-16
