,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0,-1.2576306150527992,-1.869442714055695,0.9385865704868055,-1.0755382258471688,-0.3239471907309619,0.5985285792126964,-1.210030994311688,-1.0557275184593462,0.51724512957152,-0.5601165163417403,-0.7930595812941308,2.5622575071388813,-1.1529202784255246,2.869453020363692,-0.014144437085071324,-0.1831500959546949,1.2020758197092154,3.4534934167456783,0.2732635037629778,1.0776565787993526,0.6409913183628151,-0.2686181336492012,-0.5129988626399531,-0.0628690513376108,-0.7049151880562049,0.024500292771927883,0.014768163777246126,-0.06415393609862653,-0.04246695272351052,8.297215524154854e-16
1,-1.3318349028940661,-2.6788368827682576,0.6377252522788078,-1.410272442841533,0.39624303303240566,3.180103493849869,3.927837935158791,-0.6732825505253764,1.1579830461410576,3.981280483019706,2.249614994273196,-0.7627368673131858,2.058311666249216,0.18125739248811362,-0.033065200943005815,-0.612809583272866,-0.7318087970948217,0.49567381332996385,-0.6225155081734999,0.5023376533868378,0.3692263451007044,-0.24229575340583662,-0.4586274904575296,-0.006638583115828243,0.11841188266725584,0.13634602956350572,-0.13045402746981669,-0.05732193544319939,0.011226965988189482,2.884878279107216e-16
2,-4.42419069921515,-2.340351984238155,1.4571139258253671,1.0832893684502847,2.1761871653895453,-0.7381167146602601,-1.6864799557509544,-0.738222844528366,0.9275390793664446,0.252655069014511,1.6484757985483365,-0.17496676270360922,-1.6313049248242073,-0.4931737847321494,-1.5555404677049258,2.287802314322833,-0.6811484224981204,-1.288376676805787,0.6754785565161484,0.17701515496094072,1.39714360720397,-0.10936267003977561,1.0386693579293025,-0.9259571097807867,-0.35026788161940625,0.2890639404771985,-0.3049993614984835,-0.31392806141380747,0.019580052321638328,3.5787676694979387e-16
3,-2.1359092772301578,-2.315433228752733,0.01077812020809856,0.5705427854150467,-1.279669032127643,0.45110483391500417,-0.9371206664793273,1.7430939907957077,-0.7782514119407901,-2.139190895230701,-0.13173270674120846,-0.10761056576677146,2.069738204142893,-0.8577764593564715,3.684093113651828,1.4045597284345888,-2.5581576689879193,1.2900162796926045,0.3505470873089631,-0.026978273138613274,-0.33108031542378,0.033582983256798545,-0.007104300040785376,-0.28598220333367724,0.057864112887524695,0.09707404366803744,-0.14086920073520692,-0.1674654179301458,-0.018859227263541552,3.0236561571853605e-16
4,0.6754087375905091,-2.5749688281967535,0.3893821901369133,-1.4377474217615185,-3.303815105380223,3.840377825200402,1.8247740199609102,0.5120181945477392,-2.3231000500151304,-3.6224591009175953,-0.21669590353290566,-0.8245127785922854,-0.907221449285418,0.10014154407735303,-2.5868669770295676,0.05161194820992893,-0.41872491912851917,-0.6433943404089757,-0.5771110131156864,-0.7144452337210007,0.13261064807193276,0.13124995637857173,0.12259233037266928,0.06474104610259199,-0.2383477035168683,-0.11758515393148332,-0.008306381811878639,0.02914189247414029,-0.02416556246550006,1.0240105817248877e-15
5,-1.7677046172151394,-1.22732585795144,1.2004649644560064,-0.28053332716146656,-0.3196058746218732,0.05225661258242878,-0.7137073605814743,-1.0436833392597697,-0.0032033318070739986,0.36397253605753416,0.5887506415587332,1.2106315413196937,-2.5797415299747137,-0.7746067030857332,0.14383994810507533,-0.9025581126094365,-0.5823642597675356,0.4367651350872428,0.16965759298669833,-0.22644424614912897,-0.696699202195619,0.41640310484211424,0.0759225160846501,0.8021137354990282,2.302389633975734,-0.4843134372324621,0.0267938856209031,-0.23711737392879784,-0.13331069454598704,5.244102206435674e-16
6,1.8880413620905978,-0.9739055246203188,1.0751722634079979,-0.5029855705983541,6.136078112912096,-3.0934270074443146,3.9972021557488127,0.16546984500386833,-2.9256222851236857,-1.6529621059767963,-0.24658945951642836,0.33548654696946595,0.011318432408397777,0.5497810137912463,0.1490209035067031,-0.14048332183744927,-0.38244097862809634,0.23443230594528944,-0.13318494138391784,0.17312592146873465,0.03888950116649893,0.1592039755137673,0.007982866351158358,0.08261998259871958,0.0463179451943844,-0.1652183987420292,-0.04467929908648094,0.023744041419337697,-0.015075191353350545,-5.551115123125783e-16
7,2.1282294462287146,0.3827241383792219,0.9393626793487768,-1.5812907147623307,-0.5325905388319521,-0.7586876440049134,-0.4345242227622786,-0.43303360360336196,-0.5916831270134684,-0.7363844999078898,0.18936745297691632,-1.073704917463741,0.3394745045993359,-0.991000195272652,-0.04078593663442894,-0.6330197407859052,1.0231869302730865,0.3127127138055186,0.934164418386005,0.5350530619886223,0.3424587826387683,-1.2583483276681942,-0.00566190491941132,-0.2063608539999899,0.6896987429784203,1.9294477936820225,0.617647237691058,-0.15759979463219104,-0.013320065105768664,5.551115123125783e-17
8,4.38872086249025,-2.859822436507069,-2.9032175224118904,7.164188217842962,-0.24909643541475887,0.4360270650909885,-0.28152730614926064,-0.869285100114649,-0.39568221028342015,0.517145173546527,0.4009815784646908,-1.9130046696020397,-0.7181940772144793,1.272337164625968,0.10641665565571494,-0.7231346819864769,-0.058510165460194385,0.28627421155258087,1.2018929824989737,0.26418288518402677,0.0149683168519436,0.09034893641019294,-0.11059025298434573,-0.10210675451708198,0.10830219822744429,-0.03931673858596416,0.013615186141485321,0.029506916017769256,0.01019739198230152,-1.7793025554536324e-15
9,-2.48255068613983,-1.394461398750112,0.7194769386131352,-0.09316644713139616,0.0845617679732468,-1.5229553367666921,-1.6379349566087757,-0.628826933144518,0.48552534974155287,-0.680570483618728,-1.6809870716075284,-1.6240846203193464,3.0618900620287266,1.173236771305732,-0.7169890240440764,-1.94825523534489,1.73610983964713,-0.5313573473008966,-1.0099912282892354,-0.5863340925254894,-0.821825948879929,0.3021947045925877,0.4148240490090293,-0.7859550618256969,0.33779561045794987,-0.28256403645573247,-0.3706142721688513,-0.6401782385772954,-0.10998459158397271,1.0807658640913364e-16
10,-3.297949062359067,-1.9214171256220072,0.8299726493798437,0.6842333984044002,1.2943564957256763,-0.8985655806767763,-1.6761181755597216,-0.1541897490363098,1.208449374516367,-0.599169333627935,-0.467803609540946,-0.663989000860478,1.0939211227054595,0.42381520180876275,-0.9111052471463746,0.819288191868938,-0.21883869515742768,-1.395803928997717,0.14160930176850778,-0.4439187388160922,-0.4116258513079059,-0.012005302152368086,-2.0906241007997406,1.585594560975686,-0.23678437637572064,0.09494808591086969,0.573038884567994,0.47759939731370593,0.008982012309221053,9.962550061092588e-16
11,-1.510008122678712,-2.2855965135215146,-1.071818008700906,1.0914473376892273,0.1047443728892145,0.4440433033122086,1.7959354241815013,2.934678488029617,1.459369106126384,-0.43869363264000594,0.5262284020688863,1.0518090563867213,-1.5657265483471288,-0.953367992662757,2.015033897360023,0.046819213256463876,3.5257368304343957,-1.0935761583943253,-0.8318940403700841,-0.8586184660417658,-0.37235735015795357,-0.9436921361807729,0.030566473972508067,-0.256730739384972,-0.11972227661518424,-0.08269059864033933,-0.021341143946219603,0.23233380684114074,-0.013637937244700747,-1.5017467992973434e-15
